2KRank,PLAYER_NAME,Rating,season,PLAYER_ID
105,Evan Turner,77,2016,202323
206,Evan Turner,74,2017,202323
300,Evan Turner,73,2018,202323
274,Evan Turner,73,2019,202323
310,Evan Turner,73,2020,202323
139,Derrick Favors,74,2012,202324
124,Derrick Favors,75,2013,202324
83,Derrick Favors,78,2014,202324
83,Derrick Favors,78,2015,202324
28,Derrick Favors,85,2016,202324
92,Derrick Favors,78,2017,202324
75,Derrick Favors,79,2018,202324
81,Derrick Favors,80,2019,202324
143,Derrick Favors,77,2020,202324
198,Wesley Johnson,70,2012,202325
309,Wesley Johnson,66,2013,202325
235,Wesley Johnson,73,2014,202325
235,Wesley Johnson,73,2015,202325
250,Wesley Johnson,73,2016,202325
357,Wesley Johnson,71,2017,202325
393,Wesley Johnson,70,2018,202325
40,DeMarcus Cousins,82,2012,202326
47,DeMarcus Cousins,82,2013,202326
23,DeMarcus Cousins,86,2014,202326
23,DeMarcus Cousins,86,2015,202326
7,DeMarcus Cousins,90,2016,202326
8,DeMarcus Cousins,92,2017,202326
11,DeMarcus Cousins,90,2018,202326
32,DeMarcus Cousins,86,2019,202326
72,DeMarcus Cousins,81,2020,202326
198,Ekpe Udoh,70,2012,202327
288,Ekpe Udoh,67,2013,202327
206,Ekpe Udoh,74,2017,202327
221,Ekpe Udoh,75,2018,202327
54,Greg Monroe,80,2012,202328
56,Greg Monroe,81,2013,202328
60,Greg Monroe,80,2014,202328
60,Greg Monroe,80,2015,202328
65,Greg Monroe,79,2016,202328
61,Greg Monroe,80,2017,202328
167,Greg Monroe,76,2018,202328
179,Al-Farouq Aminu,71,2012,202329
173,Al-Farouq Aminu,72,2013,202329
193,Al-Farouq Aminu,74,2014,202329
193,Al-Farouq Aminu,74,2015,202329
105,Al-Farouq Aminu,77,2016,202329
256,Al-Farouq Aminu,73,2017,202329
167,Al-Farouq Aminu,76,2018,202329
138,Al-Farouq Aminu,77,2019,202329
224,Al-Farouq Aminu,75,2020,202329
233,Gordon Hayward,68,2012,202330
265,Gordon Hayward,68,2013,202330
53,Gordon Hayward,81,2014,202330
53,Gordon Hayward,81,2015,202330
37,Gordon Hayward,84,2016,202330
21,Gordon Hayward,88,2017,202330
21,Gordon Hayward,88,2018,202330
81,Gordon Hayward,80,2019,202330
53,Gordon Hayward,83,2020,202330
79,Paul George,78,2012,202331
37,Paul George,83,2013,202331
5,Paul George,89,2014,202331
5,Paul George,89,2015,202331
12,Paul George,89,2016,202331
9,Paul George,91,2017,202331
15,Paul George,89,2018,202331
8,Paul George,93,2019,202331
11,Paul George,90,2020,202331
344,Cole Aldrich,59,2012,202332
433,Cole Aldrich,59,2013,202332
395,Cole Aldrich,67,2014,202332
395,Cole Aldrich,67,2015,202332
203,Cole Aldrich,74,2016,202332
314,Cole Aldrich,72,2017,202332
332,Cole Aldrich,72,2018,202332
251,Xavier Henry,67,2012,202333
235,Xavier Henry,69,2013,202333
235,Xavier Henry,73,2014,202333
235,Xavier Henry,73,2015,202333
251,Ed Davis,67,2012,202334
196,Ed Davis,71,2013,202334
235,Ed Davis,73,2014,202334
235,Ed Davis,73,2015,202334
105,Ed Davis,77,2016,202334
314,Ed Davis,72,2017,202334
167,Ed Davis,76,2018,202334
138,Ed Davis,77,2019,202334
358,Ed Davis,72,2020,202334
156,Patrick Patterson,73,2012,202335
124,Patrick Patterson,75,2013,202335
165,Patrick Patterson,75,2014,202335
165,Patrick Patterson,75,2015,202335
131,Patrick Patterson,76,2016,202335
172,Patrick Patterson,75,2017,202335
261,Patrick Patterson,74,2018,202335
268,Patrick Patterson,74,2020,202335
282,Larry Sanders,65,2012,202336
73,Larry Sanders,79,2013,202336
73,Larry Sanders,79,2014,202336
73,Larry Sanders,79,2015,202336
344,Luke Babbitt,59,2012,202337
433,Luke Babbitt,59,2013,202337
426,Luke Babbitt,66,2014,202337
426,Luke Babbitt,66,2015,202337
378,Luke Babbitt,69,2016,202337
377,Luke Babbitt,70,2017,202337
235,Kevin Seraphin,69,2013,202338
193,Kevin Seraphin,74,2014,202338
193,Kevin Seraphin,74,2015,202338
269,Eric Bledsoe,66,2012,202339
56,Eric Bledsoe,81,2013,202339
53,Eric Bledsoe,81,2014,202339
53,Eric Bledsoe,81,2015,202339
28,Eric Bledsoe,85,2016,202339
42,Eric Bledsoe,84,2017,202339
59,Eric Bledsoe,81,2018,202339
40,Eric Bledsoe,85,2019,202339
53,Eric Bledsoe,83,2020,202339
65,Avery Bradley,79,2012,202340
73,Avery Bradley,79,2013,202340
83,Avery Bradley,78,2014,202340
83,Avery Bradley,78,2015,202340
43,Avery Bradley,82,2016,202340
46,Avery Bradley,83,2017,202340
129,Avery Bradley,77,2018,202340
165,Avery Bradley,76,2019,202340
268,Avery Bradley,74,2020,202340
288,James Anderson,67,2013,202341
282,Elliot Williams,65,2012,202343
309,Elliot Williams,66,2013,202343
310,Elliot Williams,70,2014,202343
310,Elliot Williams,70,2015,202343
434,Elliot Williams,66,2016,202343
251,Trevor Booker,67,2012,202344
288,Trevor Booker,67,2013,202344
193,Trevor Booker,74,2014,202344
193,Trevor Booker,74,2015,202344
250,Trevor Booker,73,2016,202344
143,Trevor Booker,76,2017,202344
215,Damion James,70,2013,202345
328,Dominique Jones,61,2012,202346
336,Quincy Pondexter,60,2012,202347
405,Quincy Pondexter,61,2013,202347
363,Quincy Pondexter,68,2014,202347
363,Quincy Pondexter,68,2015,202347
203,Quincy Pondexter,74,2016,202347
256,Quincy Pondexter,73,2017,202347
332,Quincy Pondexter,72,2018,202347
114,Jordan Crawford,75,2012,202348
106,Jordan Crawford,76,2013,202348
198,Greivis Vasquez,70,2012,202349
161,Greivis Vasquez,73,2013,202349
137,Greivis Vasquez,76,2014,202349
137,Greivis Vasquez,76,2015,202349
321,Greivis Vasquez,71,2016,202349
353,Daniel Orton,58,2012,202350
452,Daniel Orton,56,2013,202350
336,Lazar Hayward,60,2012,202351
372,Dexter Pittman,53,2012,202354
433,Dexter Pittman,59,2013,202354
448,Hassan Whiteside,59,2014,202355
448,Hassan Whiteside,59,2015,202355
28,Hassan Whiteside,85,2016,202355
25,Hassan Whiteside,87,2017,202355
39,Hassan Whiteside,85,2018,202355
72,Hassan Whiteside,81,2019,202355
53,Hassan Whiteside,83,2020,202355
287,Nemanja Bjelica,72,2016,202357
314,Nemanja Bjelica,72,2017,202357
221,Nemanja Bjelica,75,2018,202357
138,Nemanja Bjelica,77,2019,202357
119,Nemanja Bjelica,78,2020,202357
179,Landry Fields,71,2012,202361
145,Landry Fields,74,2013,202361
328,Landry Fields,69,2014,202361
328,Landry Fields,69,2015,202361
353,Lance Stephenson,58,2012,202362
145,Lance Stephenson,74,2013,202362
31,Lance Stephenson,84,2014,202362
31,Lance Stephenson,84,2015,202362
24,Lance Stephenson,86,2016,202362
172,Lance Stephenson,75,2017,202362
167,Lance Stephenson,76,2018,202362
405,Jarvis Varnado,61,2013,202363
395,Jarvis Varnado,67,2014,202363
395,Jarvis Varnado,67,2015,202363
282,Devin Ebanks,65,2012,202365
373,Devin Ebanks,63,2013,202365
452,Solomon Alabi,56,2013,202374
366,Luke Harangody,54,2012,202376
364,Jeremy Evans,56,2012,202379
452,Jeremy Evans,56,2013,202379
310,Jeremy Evans,70,2014,202379
310,Jeremy Evans,70,2015,202379
344,Jeremy Evans,70,2016,202379
346,Donald Sloan,64,2013,202388
437,Donald Sloan,65,2014,202388
437,Donald Sloan,65,2015,202388
316,Timofey Mozgov,62,2012,202389
373,Timofey Mozgov,63,2013,202389
193,Timofey Mozgov,74,2014,202389
193,Timofey Mozgov,74,2015,202389
171,Timofey Mozgov,75,2016,202389
206,Timofey Mozgov,74,2017,202389
261,Timofey Mozgov,74,2018,202389
288,Gary Neal,67,2013,202390
165,Gary Neal,75,2014,202390
165,Gary Neal,75,2015,202390
88,Jeremy Lin,77,2012,202391
124,Jeremy Lin,75,2013,202391
112,Jeremy Lin,77,2014,202391
112,Jeremy Lin,77,2015,202391
131,Jeremy Lin,76,2016,202391
92,Jeremy Lin,78,2017,202391
108,Jeremy Lin,78,2018,202391
316,Samardo Samuels,62,2012,202396
198,Ish Smith,70,2012,202397
196,Ish Smith,71,2013,202397
363,Ish Smith,68,2014,202397
363,Ish Smith,68,2015,202397
171,Ish Smith,75,2016,202397
206,Ish Smith,74,2017,202397
167,Ish Smith,76,2018,202397
274,Ish Smith,73,2019,202397
177,Ish Smith,76,2020,202397
373,Jeff Adrien,63,2013,202399
286,Jeff Adrien,71,2014,202399
286,Jeff Adrien,71,2015,202399
346,Chris Johnson,64,2013,202419
363,Chris Johnson,68,2014,202419
363,Chris Johnson,68,2015,202419
346,Lance Thomas,64,2013,202498
426,Lance Thomas,66,2014,202498
426,Lance Thomas,66,2015,202498
287,Lance Thomas,72,2016,202498
357,Lance Thomas,71,2017,202498
421,Lance Thomas,69,2018,202498
33,Kyrie Irving,83,2012,202681
10,Kyrie Irving,89,2013,202681
23,Kyrie Irving,86,2014,202681
23,Kyrie Irving,86,2015,202681
12,Kyrie Irving,89,2016,202681
12,Kyrie Irving,90,2017,202681
8,Kyrie Irving,93,2018,202681
10,Kyrie Irving,91,2019,202681
11,Kyrie Irving,90,2020,202681
217,Derrick Williams,69,2012,202682
235,Derrick Williams,69,2013,202682
286,Derrick Williams,71,2014,202682
286,Derrick Williams,71,2015,202682
250,Derrick Williams,73,2016,202682
314,Derrick Williams,72,2017,202682
282,Enes Kanter,65,2012,202683
327,Enes Kanter,65,2013,202683
165,Enes Kanter,75,2014,202683
165,Enes Kanter,75,2015,202683
65,Enes Kanter,79,2016,202683
61,Enes Kanter,80,2017,202683
75,Enes Kanter,79,2018,202683
81,Enes Kanter,80,2019,202683
177,Enes Kanter,76,2020,202683
233,Tristan Thompson,68,2012,202684
173,Tristan Thompson,72,2013,202684
137,Tristan Thompson,76,2014,202684
137,Tristan Thompson,76,2015,202684
48,Tristan Thompson,81,2016,202684
92,Tristan Thompson,78,2017,202684
167,Tristan Thompson,76,2018,202684
91,Tristan Thompson,79,2019,202684
97,Tristan Thompson,79,2020,202684
344,Jonas Valanciunas,59,2012,202685
265,Jonas Valanciunas,68,2013,202685
83,Jonas Valanciunas,78,2014,202685
83,Jonas Valanciunas,78,2015,202685
43,Jonas Valanciunas,82,2016,202685
51,Jonas Valanciunas,81,2017,202685
51,Jonas Valanciunas,82,2018,202685
72,Jonas Valanciunas,81,2019,202685
72,Jonas Valanciunas,81,2020,202685
336,Jan Vesely,60,2012,202686
346,Jan Vesely,64,2013,202686
316,Bismack Biyombo,62,2012,202687
405,Bismack Biyombo,61,2013,202687
235,Bismack Biyombo,73,2014,202687
235,Bismack Biyombo,73,2015,202687
105,Bismack Biyombo,77,2016,202687
256,Bismack Biyombo,73,2017,202687
261,Bismack Biyombo,74,2018,202687
204,Bismack Biyombo,75,2019,202687
177,Bismack Biyombo,76,2020,202687
156,Brandon Knight,73,2012,202688
106,Brandon Knight,76,2013,202688
73,Brandon Knight,79,2014,202688
73,Brandon Knight,79,2015,202688
87,Brandon Knight,78,2016,202688
206,Brandon Knight,74,2017,202688
261,Brandon Knight,74,2018,202688
317,Brandon Knight,72,2019,202688
469,Brandon Knight,70,2020,202688
79,Kemba Walker,78,2012,202689
37,Kemba Walker,83,2013,202689
44,Kemba Walker,82,2014,202689
44,Kemba Walker,82,2015,202689
28,Kemba Walker,85,2016,202689
33,Kemba Walker,86,2017,202689
34,Kemba Walker,86,2018,202689
16,Kemba Walker,88,2019,202689
29,Kemba Walker,86,2020,202689
282,Jimmer Fredette,65,2012,202690
309,Jimmer Fredette,66,2013,202690
254,Jimmer Fredette,72,2014,202690
254,Jimmer Fredette,72,2015,202690
168,Klay Thompson,72,2012,202691
124,Klay Thompson,75,2013,202691
44,Klay Thompson,82,2014,202691
44,Klay Thompson,82,2015,202691
7,Klay Thompson,90,2016,202691
12,Klay Thompson,90,2017,202691
15,Klay Thompson,89,2018,202691
14,Klay Thompson,89,2019,202691
15,Klay Thompson,89,2020,202691
179,Alec Burks,71,2012,202692
173,Alec Burks,72,2013,202692
137,Alec Burks,76,2014,202692
137,Alec Burks,76,2015,202692
105,Alec Burks,77,2016,202692
206,Alec Burks,74,2017,202692
221,Alec Burks,75,2018,202692
274,Alec Burks,73,2019,202692
143,Alec Burks,77,2020,202692
217,Markieff Morris,69,2012,202693
235,Markieff Morris,69,2013,202693
83,Markieff Morris,78,2014,202693
83,Markieff Morris,78,2015,202693
131,Markieff Morris,76,2016,202693
92,Markieff Morris,78,2017,202693
129,Markieff Morris,77,2018,202693
204,Markieff Morris,75,2019,202693
224,Markieff Morris,75,2020,202693
307,Marcus Morris Sr.,63,2012,202694
265,Marcus Morris Sr.,68,2013,202694
165,Marcus Morris Sr.,75,2014,202694
165,Marcus Morris Sr.,75,2015,202694
131,Marcus Morris Sr.,76,2016,202694
116,Marcus Morris Sr.,77,2017,202694
129,Marcus Morris Sr.,77,2018,202694
113,Marcus Morris Sr.,78,2019,202694
119,Marcus Morris Sr.,78,2020,202694
104,Kawhi Leonard,76,2012,202695
65,Kawhi Leonard,80,2013,202695
27,Kawhi Leonard,85,2014,202695
27,Kawhi Leonard,85,2015,202695
3,Kawhi Leonard,93,2016,202695
3,Kawhi Leonard,95,2017,202695
5,Kawhi Leonard,94,2018,202695
1,Kawhi Leonard,97,2019,202695
3,Kawhi Leonard,96,2020,202695
161,Nikola Vucevic,73,2013,202696
60,Nikola Vucevic,80,2014,202696
60,Nikola Vucevic,80,2015,202696
57,Nikola Vucevic,80,2016,202696
61,Nikola Vucevic,80,2017,202696
59,Nikola Vucevic,81,2018,202696
32,Nikola Vucevic,86,2019,202696
29,Nikola Vucevic,86,2020,202696
54,Iman Shumpert,80,2012,202697
47,Iman Shumpert,82,2013,202697
112,Iman Shumpert,77,2014,202697
112,Iman Shumpert,77,2015,202697
203,Iman Shumpert,74,2016,202697
256,Iman Shumpert,73,2017,202697
300,Iman Shumpert,73,2018,202697
358,Iman Shumpert,72,2020,202697
217,Chris Singleton,69,2012,202698
288,Chris Singleton,67,2013,202698
251,Tobias Harris,67,2012,202699
124,Tobias Harris,75,2013,202699
137,Tobias Harris,76,2014,202699
137,Tobias Harris,76,2015,202699
87,Tobias Harris,78,2016,202699
92,Tobias Harris,78,2017,202699
51,Tobias Harris,82,2018,202699
40,Tobias Harris,85,2019,202699
45,Tobias Harris,84,2020,202699
353,Donatas Motiejunas,58,2012,202700
444,Donatas Motiejunas,58,2013,202700
328,Donatas Motiejunas,69,2014,202700
328,Donatas Motiejunas,69,2015,202700
203,Donatas Motiejunas,74,2016,202700
251,Nolan Smith,67,2012,202701
104,Kenneth Faried,76,2012,202702
65,Kenneth Faried,80,2013,202702
53,Kenneth Faried,81,2014,202702
53,Kenneth Faried,81,2015,202702
57,Kenneth Faried,80,2016,202702
92,Kenneth Faried,78,2017,202702
167,Kenneth Faried,76,2018,202702
165,Nikola Mirotic,75,2014,202703
165,Nikola Mirotic,75,2015,202703
131,Nikola Mirotic,76,2016,202703
143,Nikola Mirotic,76,2017,202703
75,Nikola Mirotic,79,2018,202703
251,Reggie Jackson,67,2012,202704
288,Reggie Jackson,67,2013,202704
83,Reggie Jackson,78,2014,202704
83,Reggie Jackson,78,2015,202704
43,Reggie Jackson,82,2016,202704
116,Reggie Jackson,77,2017,202704
75,Reggie Jackson,79,2018,202704
81,Reggie Jackson,80,2019,202704
177,Reggie Jackson,76,2020,202704
156,MarShon Brooks,73,2012,202705
196,MarShon Brooks,71,2013,202705
453,MarShon Brooks,67,2017,202705
300,MarShon Brooks,73,2018,202705
282,Jordan Hamilton,65,2012,202706
215,Jordan Hamilton,70,2013,202706
198,JaJuan Johnson,70,2012,202707
251,Norris Cole,67,2012,202708
288,Norris Cole,67,2013,202708
165,Norris Cole,75,2014,202708
165,Norris Cole,75,2015,202708
316,Cory Joseph,62,2012,202709
390,Cory Joseph,62,2013,202709
235,Cory Joseph,73,2014,202709
235,Cory Joseph,73,2015,202709
171,Cory Joseph,75,2016,202709
172,Cory Joseph,75,2017,202709
261,Cory Joseph,74,2018,202709
239,Cory Joseph,74,2019,202709
310,Cory Joseph,73,2020,202709
251,Jimmy Butler,67,2012,202710
106,Jimmy Butler,76,2013,202710
60,Jimmy Butler,80,2014,202710
60,Jimmy Butler,80,2015,202710
15,Jimmy Butler,88,2016,202710
12,Jimmy Butler,90,2017,202710
15,Jimmy Butler,89,2018,202710
16,Jimmy Butler,88,2019,202710
15,Jimmy Butler,89,2020,202710
254,Bojan Bogdanovic,72,2014,202711
254,Bojan Bogdanovic,72,2015,202711
131,Bojan Bogdanovic,76,2016,202711
116,Bojan Bogdanovic,77,2017,202711
75,Bojan Bogdanovic,79,2018,202711
55,Bojan Bogdanovic,83,2019,202711
72,Bojan Bogdanovic,81,2020,202711
372,Justin Harper,53,2012,202712
390,Kyle Singler,62,2013,202713
193,Kyle Singler,74,2014,202713
193,Kyle Singler,74,2015,202713
321,Kyle Singler,71,2016,202713
453,Kyle Singler,67,2017,202713
299,Shelvin Mack,64,2012,202714
327,Shelvin Mack,65,2013,202714
286,Shelvin Mack,71,2014,202714
286,Shelvin Mack,71,2015,202714
203,Shelvin Mack,74,2016,202714
256,Shelvin Mack,73,2017,202714
300,Shelvin Mack,73,2018,202714
282,Tyler Honeycutt,65,2012,202715
353,Jordan Williams,58,2012,202716
316,Trey Thompkins,62,2012,202717
139,Chandler Parsons,74,2012,202718
88,Chandler Parsons,78,2013,202718
73,Chandler Parsons,79,2014,202718
73,Chandler Parsons,79,2015,202718
65,Chandler Parsons,79,2016,202718
206,Chandler Parsons,74,2017,202718
221,Chandler Parsons,75,2018,202718
239,Chandler Parsons,74,2019,202718
268,Chandler Parsons,74,2020,202718
328,Jeremy Tyler,61,2012,202719
373,Jeremy Tyler,63,2013,202719
395,Jeremy Tyler,67,2014,202719
395,Jeremy Tyler,67,2015,202719
373,Jon Leuer,63,2013,202720
328,Jon Leuer,69,2014,202720
328,Jon Leuer,69,2015,202720
171,Jon Leuer,75,2016,202720
172,Jon Leuer,75,2017,202720
261,Jon Leuer,74,2018,202720
269,Darius Morris,66,2012,202721
309,Darius Morris,66,2013,202721
344,Davis Bertans,70,2016,202722
314,Davis Bertans,72,2017,202722
221,Davis Bertans,75,2018,202722
165,Davis Bertans,76,2019,202722
97,Davis Bertans,79,2020,202722
282,Malcolm Lee,65,2012,202723
288,Malcolm Lee,67,2013,202723
316,Charles Jenkins,62,2012,202724
448,Josh Harrellson,57,2013,202725
316,Andrew Goudelock,62,2012,202726
307,Travis Leslie,63,2012,202727
344,Josh Selby,59,2012,202729
316,Lavoy Allen,62,2012,202730
373,Lavoy Allen,63,2013,202730
363,Lavoy Allen,68,2014,202730
363,Lavoy Allen,68,2015,202730
287,Lavoy Allen,72,2016,202730
314,Lavoy Allen,72,2017,202730
390,DeAndre Liggins,62,2013,202732
390,E'Twaun Moore,62,2013,202734
363,E'Twaun Moore,68,2014,202734
363,E'Twaun Moore,68,2015,202734
203,E'Twaun Moore,74,2016,202734
206,E'Twaun Moore,74,2017,202734
221,E'Twaun Moore,75,2018,202734
239,E'Twaun Moore,74,2019,202734
310,E'Twaun Moore,73,2020,202734
114,Isaiah Thomas,75,2012,202738
124,Isaiah Thomas,75,2013,202738
60,Isaiah Thomas,80,2014,202738
60,Isaiah Thomas,80,2015,202738
28,Isaiah Thomas,85,2016,202738
17,Isaiah Thomas,89,2017,202738
68,Isaiah Thomas,80,2018,202738
165,Isaiah Thomas,76,2019,202738
143,Isaiah Thomas,77,2020,202738
196,Dwight Buycks,71,2013,202779
426,Dwight Buycks,66,2014,202779
426,Dwight Buycks,66,2015,202779
466,Dwight Buycks,65,2017,202779
336,Jeremy Pargo,60,2012,202951
504,Jeremy Pargo,69,2020,202951
426,Malcolm Thomas,66,2014,202952
426,Malcolm Thomas,66,2015,202952
332,Brad Wanamaker,72,2018,202954
274,Brad Wanamaker,73,2019,202954
310,Brad Wanamaker,73,2020,202954
299,Gustavo Ayon,64,2012,202970
346,Gustavo Ayon,64,2013,202970
346,Josh Akognon,64,2013,203006
65,Anthony Davis,79,2012,203076
73,Anthony Davis,79,2013,203076
10,Anthony Davis,88,2014,203076
10,Anthony Davis,88,2015,203076
7,Anthony Davis,90,2016,203076
5,Anthony Davis,94,2017,203076
5,Anthony Davis,94,2018,203076
7,Anthony Davis,94,2019,203076
5,Anthony Davis,95,2020,203076
88,Michael Kidd-Gilchrist,77,2012,203077
96,Michael Kidd-Gilchrist,77,2013,203077
112,Michael Kidd-Gilchrist,77,2014,203077
112,Michael Kidd-Gilchrist,77,2015,203077
65,Michael Kidd-Gilchrist,79,2016,203077
116,Michael Kidd-Gilchrist,77,2017,203077
221,Michael Kidd-Gilchrist,75,2018,203077
165,Michael Kidd-Gilchrist,76,2019,203077
358,Michael Kidd-Gilchrist,72,2020,203077
114,Bradley Beal,75,2012,203078
124,Bradley Beal,75,2013,203078
112,Bradley Beal,77,2014,203078
112,Bradley Beal,77,2015,203078
65,Bradley Beal,79,2016,203078
25,Bradley Beal,87,2017,203078
25,Bradley Beal,87,2018,203078
21,Bradley Beal,87,2019,203078
17,Bradley Beal,88,2020,203078
179,Dion Waiters,71,2012,203079
124,Dion Waiters,75,2013,203079
83,Dion Waiters,78,2014,203079
83,Dion Waiters,78,2015,203079
250,Dion Waiters,73,2016,203079
61,Dion Waiters,80,2017,203079
167,Dion Waiters,76,2018,203079
165,Dion Waiters,76,2019,203079
310,Dion Waiters,73,2020,203079
114,Thomas Robinson,75,2012,203080
124,Thomas Robinson,75,2013,203080
165,Thomas Robinson,75,2014,203080
165,Thomas Robinson,75,2015,203080
198,Damian Lillard,70,2012,203081
47,Damian Lillard,82,2013,203081
18,Damian Lillard,87,2014,203081
18,Damian Lillard,87,2015,203081
12,Damian Lillard,89,2016,203081
17,Damian Lillard,89,2017,203081
11,Damian Lillard,90,2018,203081
9,Damian Lillard,92,2019,203081
8,Damian Lillard,94,2020,203081
179,Terrence Ross,71,2012,203082
215,Terrence Ross,70,2013,203082
137,Terrence Ross,76,2014,203082
137,Terrence Ross,76,2015,203082
171,Terrence Ross,75,2016,203082
172,Terrence Ross,75,2017,203082
261,Terrence Ross,74,2018,203082
91,Terrence Ross,79,2019,203082
119,Terrence Ross,78,2020,203082
344,Andre Drummond,59,2012,203083
173,Andre Drummond,72,2013,203083
38,Andre Drummond,83,2014,203083
38,Andre Drummond,83,2015,203083
20,Andre Drummond,87,2016,203083
38,Andre Drummond,85,2017,203083
25,Andre Drummond,87,2018,203083
32,Andre Drummond,86,2019,203083
36,Andre Drummond,85,2020,203083
114,Harrison Barnes,75,2012,203084
124,Harrison Barnes,75,2013,203084
137,Harrison Barnes,76,2014,203084
137,Harrison Barnes,76,2015,203084
65,Harrison Barnes,79,2016,203084
51,Harrison Barnes,81,2017,203084
51,Harrison Barnes,82,2018,203084
91,Harrison Barnes,79,2019,203084
119,Harrison Barnes,78,2020,203084
251,Austin Rivers,67,2012,203085
196,Austin Rivers,71,2013,203085
254,Austin Rivers,72,2014,203085
254,Austin Rivers,72,2015,203085
203,Austin Rivers,74,2016,203085
61,Austin Rivers,80,2017,203085
108,Austin Rivers,78,2018,203085
165,Austin Rivers,76,2019,203085
224,Austin Rivers,75,2020,203085
344,Meyers Leonard,59,2012,203086
433,Meyers Leonard,59,2013,203086
363,Meyers Leonard,68,2014,203086
363,Meyers Leonard,68,2015,203086
287,Meyers Leonard,72,2016,203086
377,Meyers Leonard,70,2017,203086
370,Meyers Leonard,71,2018,203086
165,Meyers Leonard,76,2019,203086
224,Meyers Leonard,75,2020,203086
179,Jeremy Lamb,71,2012,203087
196,Jeremy Lamb,71,2013,203087
235,Jeremy Lamb,73,2014,203087
235,Jeremy Lamb,73,2015,203087
203,Jeremy Lamb,74,2016,203087
172,Jeremy Lamb,75,2017,203087
108,Jeremy Lamb,78,2018,203087
91,Jeremy Lamb,79,2019,203087
143,Jeremy Lamb,77,2020,203087
282,Kendall Marshall,65,2012,203088
327,Kendall Marshall,65,2013,203088
193,Kendall Marshall,74,2014,203088
193,Kendall Marshall,74,2015,203088
316,John Henson,62,2012,203089
390,John Henson,62,2013,203089
165,John Henson,75,2014,203089
165,John Henson,75,2015,203089
131,John Henson,76,2016,203089
206,John Henson,74,2017,203089
129,John Henson,77,2018,203089
204,John Henson,75,2019,203089
224,John Henson,75,2020,203089
269,Maurice Harkless,66,2012,203090
161,Maurice Harkless,73,2013,203090
193,Maurice Harkless,74,2014,203090
193,Maurice Harkless,74,2015,203090
287,Maurice Harkless,72,2016,203090
206,Maurice Harkless,74,2017,203090
300,Maurice Harkless,73,2018,203090
239,Maurice Harkless,74,2019,203090
358,Maurice Harkless,72,2020,203090
233,Royce White,68,2012,203091
309,Royce White,66,2013,203091
269,Tyler Zeller,66,2012,203092
327,Tyler Zeller,65,2013,203092
310,Tyler Zeller,70,2014,203092
310,Tyler Zeller,70,2015,203092
203,Tyler Zeller,74,2016,203092
256,Tyler Zeller,73,2017,203092
167,Tyler Zeller,76,2018,203092
358,Tyler Zeller,72,2020,203092
344,Terrence Jones,59,2012,203093
433,Terrence Jones,59,2013,203093
112,Terrence Jones,77,2014,203093
112,Terrence Jones,77,2015,203093
203,Terrence Jones,74,2016,203093
261,Terrence Jones,74,2018,203093
217,Andrew Nicholson,69,2012,203094
235,Andrew Nicholson,69,2013,203094
286,Andrew Nicholson,71,2014,203094
286,Andrew Nicholson,71,2015,203094
250,Andrew Nicholson,73,2016,203094
437,Andrew Nicholson,68,2017,203094
353,Evan Fournier,58,2012,203095
309,Evan Fournier,66,2013,203095
254,Evan Fournier,72,2014,203095
254,Evan Fournier,72,2015,203095
87,Evan Fournier,78,2016,203095
92,Evan Fournier,78,2017,203095
75,Evan Fournier,79,2018,203095
113,Evan Fournier,78,2019,203095
83,Evan Fournier,80,2020,203095
217,Jared Sullinger,69,2012,203096
173,Jared Sullinger,72,2013,203096
83,Jared Sullinger,78,2014,203096
83,Jared Sullinger,78,2015,203096
105,Jared Sullinger,77,2016,203096
377,Fab Melo,51,2012,203097
461,Fab Melo,53,2013,203097
328,John Jenkins,61,2012,203098
405,John Jenkins,61,2013,203098
363,John Jenkins,68,2014,203098
363,John Jenkins,68,2015,203098
378,John Jenkins,69,2016,203098
269,Jared Cunningham,66,2012,203099
288,Jared Cunningham,67,2013,203099
316,Tony Wroten,62,2012,203100
265,Tony Wroten,68,2013,203100
193,Tony Wroten,74,2014,203100
193,Tony Wroten,74,2015,203100
365,Miles Plumlee,55,2012,203101
452,Miles Plumlee,56,2013,203101
83,Miles Plumlee,78,2014,203101
83,Miles Plumlee,78,2015,203101
250,Miles Plumlee,73,2016,203101
377,Miles Plumlee,70,2017,203101
393,Miles Plumlee,70,2018,203101
387,Miles Plumlee,70,2019,203101
469,Miles Plumlee,70,2020,203101
328,Arnett Moultrie,61,2012,203102
419,Arnett Moultrie,60,2013,203102
363,Arnett Moultrie,68,2014,203102
363,Arnett Moultrie,68,2015,203102
336,Perry Jones III,60,2012,203103
373,Perry Jones III,63,2013,203103
328,Perry Jones III,69,2014,203103
328,Perry Jones III,69,2015,203103
309,Marquis Teague,66,2013,203104
328,Marquis Teague,69,2014,203104
328,Marquis Teague,69,2015,203104
376,Festus Ezeli,52,2012,203105
464,Festus Ezeli,52,2013,203105
395,Festus Ezeli,67,2014,203105
395,Festus Ezeli,67,2015,203105
131,Festus Ezeli,76,2016,203105
206,Festus Ezeli,74,2017,203105
282,Jeffery Taylor,65,2012,203106
327,Jeffery Taylor,65,2013,203106
287,Tomas Satoransky,72,2016,203107
377,Tomas Satoransky,70,2017,203107
167,Tomas Satoransky,76,2018,203107
204,Tomas Satoransky,75,2019,203107
177,Tomas Satoransky,76,2020,203107
